,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
17,18,18,1999-12-07,24-140,MIL,,DET,L (-4),1,42:00,9,19,.474,0,0,,3,3,1.000,4,3,7,5,1,0,3,3,21,15.3
18,19,19,1999-12-08,24-141,MIL,@,NJN,L (-17),1,40:00,4,13,.308,2,4,.500,4,4,1.000,0,3,3,3,2,0,5,4,14,4.9
19,20,20,1999-12-10,24-143,MIL,@,TOR,W (+16),1,37:00,6,14,.429,0,1,.000,2,2,1.000,0,5,5,3,0,0,1,4,14,7.6
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
21,21,21,1999-12-11,24-144,MIL,,DEN,L (-2),1,40:00,9,23,.391,3,8,.375,4,4,1.000,0,2,2,4,0,0,0,1,25,15.5
22,22,22,1999-12-15,24-148,MIL,@,ORL,W (+17),1,36:00,8,15,.533,3,5,.600,10,10,1.000,0,1,1,7,1,1,3,2,29,24.8
23,23,23,1999-12-16,24-149,MIL,@,MIA,W (+1),1,41:00,11,24,.458,3,7,.429,3,3,1.000,2,5,7,5,2,0,1,1,28,22.6
24,24,24,1999-12-18,24-151,MIL,,IND,W (+14),1,36:00,5,17,.294,2,5,.400,4,5,.800,1,3,4,4,0,0,0,1,16,9.7
25,25,25,1999-12-20,24-153,MIL,@,PHO,L (-7),1,41:00,11,23,.478,5,7,.714,4,4,1.000,1,6,7,3,1,2,1,2,31,24.5
26,26,26,1999-12-21,24-154,MIL,@,SAC,L (-13),1,32:00,4,16,.250,3,9,.333,1,1,1.000,1,2,3,2,3,0,4,3,12,2.9
27,27,27,1999-12-23,24-156,MIL,@,SAS,W (+3),1,39:00,5,14,.357,2,3,.667,2,2,1.000,0,2,2,1,2,0,2,2,14,6.7
28,28,28,1999-12-26,24-159,MIL,,MIA,W (+8),1,40:00,8,18,.444,2,5,.400,4,4,1.000,1,6,7,5,1,0,6,2,22,12.8
29,29,29,1999-12-29,24-162,MIL,@,CHH,L (-4),1,40:00,11,24,.458,4,8,.500,2,2,1.000,2,0,2,5,2,0,2,1,28,20.1
30,30,30,1999-12-30,24-163,MIL,,CLE,W (+1),1,36:00,4,14,.286,0,4,.000,7,10,.700,0,3,3,7,2,0,3,3,15,9.2
31,31,31,2000-01-03,24-167,MIL,@,PHI,L (-4),1,46:00,10,27,.370,3,10,.300,2,2,1.000,1,3,4,4,1,0,2,2,25,12.7
32,32,32,2000-01-04,24-168,MIL,,ATL,W (+3),1,39:00,11,19,.579,2,4,.500,1,1,1.000,1,4,5,5,2,0,0,0,25,23.5
33,33,33,2000-01-06,24-170,MIL,@,DET,L (-6),1,42:00,6,17,.353,1,3,.333,2,3,.667,3,2,5,4,4,0,7,3,15,6.4
34,34,34,2000-01-08,24-172,MIL,,WAS,W (+1),1,42:00,8,17,.471,1,3,.333,11,13,.846,0,3,3,3,0,0,4,6,28,15.1
35,35,35,2000-01-10,24-174,MIL,,CHH,W (+50),1,30:00,10,16,.625,3,8,.375,3,3,1.000,3,1,4,8,1,0,2,1,26,25.4
36,36,36,2000-01-12,24-176,MIL,,LAL,L (-9),1,38:00,7,15,.467,1,3,.333,10,10,1.000,1,3,4,2,1,0,3,0,25,18.3
37,37,37,2000-01-14,24-178,MIL,@,TOR,L (-5),1,37:00,8,16,.500,3,5,.600,6,7,.857,2,4,6,2,1,0,2,2,25,18.8
38,38,38,2000-01-15,24-179,MIL,,TOR,W (+21),1,36:00,11,15,.733,3,3,1.000,8,10,.800,0,2,2,3,0,0,2,3,33,25.6
39,39,39,2000-01-17,24-181,MIL,@,ATL,W (+6),1,37:00,10,19,.526,2,3,.667,1,1,1.000,1,3,4,1,1,0,3,2,23,13.2
40,40,40,2000-01-19,24-183,MIL,@,IND,L (-22),1,29:00,7,13,.538,2,4,.500,0,0,,0,0,0,2,0,0,1,5,16,8.1
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,2000-01-20,24-184,MIL,,SEA,L (-8),1,38:00,4,15,.267,1,5,.200,2,3,.667,0,5,5,13,0,0,2,4,11,8.7
43,42,42,2000-01-26,24-190,MIL,,SAC,W (+8),1,34:00,7,18,.389,2,7,.286,6,6,1.000,1,8,9,5,3,0,4,4,22,16.2
44,43,43,2000-01-28,24-192,MIL,@,LAL,L (-28),1,33:00,4,14,.286,0,4,.000,6,6,1.000,1,1,2,4,1,0,1,1,14,9.2
45,44,44,2000-01-29,24-193,MIL,@,SEA,W (+2),1,41:00,8,25,.320,2,10,.200,0,0,,0,5,5,4,1,0,2,2,18,6.2
46,45,45,2000-01-31,24-195,MIL,@,VAN,W (+5),1,38:00,6,13,.462,1,3,.333,2,2,1.000,0,3,3,5,3,1,3,0,15,13.4
47,46,46,2000-02-02,24-197,MIL,@,DEN,L (-23),1,36:00,6,16,.375,2,6,.333,8,8,1.000,1,4,5,3,1,0,1,1,22,16.8
48,47,47,2000-02-03,24-198,MIL,@,UTA,W (+3),1,40:00,12,18,.667,5,7,.714,7,8,.875,2,6,8,2,2,2,3,3,36,31.6
49,48,48,2000-02-05,24-200,MIL,,TOR,L (-3),1,41:00,5,19,.263,0,6,.000,2,4,.500,2,8,10,1,2,0,3,1,12,3.0
50,49,49,2000-02-07,24-202,MIL,,POR,L (-4),1,37:00,9,19,.474,4,9,.444,4,5,.800,0,6,6,4,2,0,1,4,26,19.9
51,50,50,2000-02-09,24-204,MIL,,NYK,L (-6),1,37:00,7,18,.389,3,8,.375,7,7,1.000,0,4,4,7,4,1,4,3,24,19.8
52,51,51,2000-02-15,24-210,MIL,@,DAL,W (+13),1,39:00,9,20,.450,3,8,.375,6,6,1.000,5,4,9,5,1,0,1,1,27,24.4
53,52,52,2000-02-17,24-212,MIL,,IND,L (-2),1,32:00,6,13,.462,0,1,.000,6,6,1.000,0,2,2,2,1,0,0,4,18,12.7
54,53,53,2000-02-19,24-214,MIL,,VAN,L (-11),1,46:00,10,21,.476,1,4,.250,11,13,.846,2,4,6,4,1,0,5,1,32,21.5
55,54,54,2000-02-22,24-217,MIL,@,WAS,L (-25),1,33:00,7,10,.700,2,4,.500,1,1,1.000,3,0,3,4,0,0,1,2,17,15.9
56,55,55,2000-02-23,24-218,MIL,,GSW,L (-5),1,42:00,9,19,.474,2,3,.667,4,4,1.000,0,5,5,3,0,0,2,2,24,15.1
57,56,56,2000-02-25,24-220,MIL,,PHI,L (-14),1,24:00,7,18,.389,1,3,.333,0,0,,2,1,3,1,0,0,2,5,15,3.6
58,57,57,2000-02-27,24-222,MIL,,ORL,W (+7),1,38:00,8,20,.400,2,5,.400,8,8,1.000,2,7,9,4,0,2,2,4,26,19.3
59,58,58,2000-03-02,24-226,MIL,@,NYK,L (-15),1,38:00,9,15,.600,3,5,.600,4,5,.800,0,2,2,4,1,0,2,1,25,19.7
60,59,59,2000-03-04,24-228,MIL,,MIN,L (-7),1,42:00,11,22,.500,1,6,.167,5,5,1.000,2,1,3,5,1,0,2,1,28,20.8
61,60,60,2000-03-06,24-230,MIL,,ATL,W (+33),1,30:00,5,13,.385,3,5,.600,0,0,,0,3,3,2,2,0,2,2,13,7.4
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
63,61,61,2000-03-08,24-232,MIL,@,BOS,L (-11),1,40:00,11,20,.550,4,7,.571,2,3,.667,0,4,4,1,5,0,3,1,28,21.5
64,62,62,2000-03-10,24-234,MIL,,NJN,L (-28),1,35:00,5,11,.455,2,5,.400,4,4,1.000,0,9,9,7,0,0,2,3,16,14.7
65,63,63,2000-03-12,24-236,MIL,,CLE,W (+31),1,33:00,7,17,.412,1,6,.167,3,3,1.000,0,6,6,6,0,0,1,1,18,13.5
66,64,64,2000-03-14,24-238,MIL,@,MIA,L (-4),1,43:00,7,13,.538,3,3,1.000,9,11,.818,3,2,5,3,1,1,2,2,26,22.6
67,65,65,2000-03-16,24-240,MIL,,HOU,W (+10),1,42:00,10,18,.556,3,6,.500,5,8,.625,1,5,6,7,3,1,1,0,28,28.0
68,66,66,2000-03-18,24-242,MIL,@,NJN,L (-2),1,45:00,5,20,.250,0,7,.000,0,0,,2,4,6,4,2,0,4,4,10,-0.2
69,67,67,2000-03-19,24-243,MIL,@,MIN,L (-27),1,36:00,2,16,.125,2,3,.667,4,4,1.000,0,3,3,0,0,0,1,0,10,-0.5
70,68,68,2000-03-23,24-247,MIL,@,IND,W (+21),1,40:00,11,20,.550,1,3,.333,3,3,1.000,1,6,7,2,5,0,1,3,26,23.1
71,69,69,2000-03-24,24-248,MIL,,MIA,L (-12),1,43:00,15,20,.750,6,9,.667,0,0,,2,2,4,2,0,0,4,1,36,27.0
72,70,70,2000-03-26,24-250,MIL,,BOS,W (+15),1,43:00,12,20,.600,3,7,.429,0,0,,1,4,5,2,3,0,1,4,27,21.5
73,71,71,2000-03-30,24-254,MIL,@,LAC,W (+19),1,37:00,14,19,.737,4,6,.667,3,3,1.000,0,4,4,3,2,0,3,0,35,29.6
74,72,72,2000-04-01,24-256,MIL,@,POR,L (-34),1,35:00,4,13,.308,1,3,.333,4,5,.800,1,4,5,2,1,1,2,1,13,7.7
75,73,73,2000-04-02,24-257,MIL,@,GSW,W (+4),1,43:00,10,19,.526,3,4,.750,4,5,.800,1,1,2,3,1,0,2,2,27,18.6
76,74,74,2000-04-04,24-259,MIL,,CHI,W (+19),1,31:00,6,13,.462,2,4,.500,4,5,.800,0,1,1,1,3,0,1,2,18,13.1
77,75,75,2000-04-06,24-261,MIL,@,CHI,L (-2),1,40:00,6,19,.316,1,4,.250,6,7,.857,2,3,5,0,1,0,3,1,19,7.6
78,76,76,2000-04-08,24-263,MIL,,NJN,W (+8),1,33:00,9,17,.529,1,4,.250,2,3,.667,0,5,5,4,0,1,1,3,21,15.1
79,77,77,2000-04-10,24-265,MIL,,ORL,W (+17),1,39:00,11,20,.550,4,4,1.000,7,7,1.000,0,3,3,6,2,1,2,1,33,28.8
80,78,78,2000-04-12,24-267,MIL,@,CLE,W (+1),1,45:00,11,20,.550,1,6,.167,4,6,.667,1,3,4,5,1,0,3,4,27,18.1
81,79,79,2000-04-14,24-269,MIL,,CHH,L (-3),1,48:00,7,19,.368,3,9,.333,9,10,.900,0,5,5,6,2,1,5,1,26,18.1
82,80,80,2000-04-15,24-270,MIL,@,WAS,W (+4),1,49:00,9,22,.409,5,7,.714,6,6,1.000,3,1,4,7,2,0,3,3,29,22.3
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
84,81,81,2000-04-17,24-272,MIL,@,ORL,W (+2),1,32:00,5,9,.556,1,3,.333,1,2,.500,0,3,3,1,3,0,3,3,12,7.7
85,82,82,2000-04-19,24-274,MIL,,WAS,W (+5),1,6:00,2,3,.667,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,5,4.0
